Municipality,Municipality District,Community,Condo Corp#,Building Name,Unit #,Apt/Unit #,Street #,Street Name,Address,Postal Code,Bedrooms,Bedrooms +,Beds,Bedrooms Total,WR,Balcony,Type,SqFt,Approx Age,Status,Exposure,Parking Included,Total Parking Spaces,Locker,Building Amenities,Maintenance,Taxes,MLS#,Listing Entry Date,Original Price,Price,List Price,Sold Price,% Listing Price,Sold Date,Closed Date,DOM,Square Foot Source,Suspended Date,Suspended Entry Date,Terminated Date,Terminated Entry Date,PIN#,Assessment Roll #,List Brokerage,Contract Date,Co-Operating Brokerage,Last Update Date,Full Address,location,Latitude,Longitude
Toronto,Toronto C01,Waterfront Communities C1,2097,,23,327,38,Dan Leckie,38 Dan Leckie Way 327 Toronto,M5V 2V6,1,1,1 + 1,2,2,Open,Condo Apt Apartment,800-899,,Sold,W,Y,1,Owned,"Concierge, Exercise Room, Guest Suites, Rooftop Deck/Garden, Visitor Parking",556.51,"2,771.70",C8266942,4/24/2024,"$599,999","$625,000","$645,000","$625,000",97,5/17/2024,6/12/2024,23,866 Sq.Ft As Per Mpac,,,,,,1.90E+14,RIGHT AT HOME REALTY,4/24/2024,"RIGHT AT HOME REALTY, BROKERAGE",5/17/2024,"38 Dan Leckie st, Toronto, ON, Canada","38 Dan Leckie Way, Toronto, ON M5V 2V6, Canada",43.6374607,-79.3979259
Toronto,Toronto C01,Waterfront Communities C1,2009,,5,1506,4K,Spadina,4K Spadina Ave 1506 Toronto,M5V 3Y9,1,,1,1,1,Open,Condo Apt Apartment,500-599,,TER,E,Y,1,Owned,,474.41,"2,205.37",C8210644,4/6/2024,"$649,000","$629,800","$629,800",,,,,46,Owner,,,5/22/2024,5/22/2024,130090262,1.90E+14,ROYAL LEPAGE SIGNATURE REALTY,4/6/2024,,5/22/2024,"4K Spadina st, Toronto, ON, Canada","4K Spadina Ave., Toronto, ON M5V 3Y9, Canada",43.6411842,-79.3938495
Toronto,Toronto C01,Waterfront Communities C1,2250,Tscc,11,211,478,King,478 King St W 211 Toronto,M5V 0A8,1,,1,1,1,Open,Condo Apt Apartment,600-699,,TER,S,,0,Owned,,548.95,"2,945",C8122302,3/7/2024,"$579,900","$629,900","$629,900",,,,,70,670,,,5/16/2024,5/16/2024,762500011,1.90E+14,RE/MAX PREMIER INC.,3/7/2024,,5/16/2024,"478 King st, Toronto, ON, Canada","478 King St W, Toronto, ON M5V 0A8, Canada",43.6454454,-79.3960975
Toronto,Toronto C01,Waterfront Communities C1,2848,The Lakeshore By Concord,20,4109,19,Bathurst,19 Bathurst St 4109 Toronto,M5V 0N2,1,1,1 + 1,2,1,Open,Condo Apt Apartment,500-599,0-5,Sold,E,,0,,"Concierge, Exercise Room, Indoor Pool, Party/Meeting Room, Visitor Parking",410.56,"2,392.90",C8304824,5/3/2024,"$639,000","$630,000","$639,000","$630,000",99,5/7/2024,7/31/2024,4,545Sf + Balcony,,,,,768480884,1.90E+14,PROMPTON REAL ESTATE SERVICES CORP.,5/3/2024,"HOMELIFE LANDMARK REALTY INC., BROKERAGE",5/17/2024,"19 Bathurst st, Toronto, ON, Canada","19 Bathurst St, Toronto, ON M5V 0N2, Canada",43.6375621,-79.3996469
Toronto,Toronto C01,Niagara,2872,,7,307,38,Iannuzzi,38 Iannuzzi St 307 Toronto,M5V 0S2,1,1,1 + 1,2,1,Open,Condo Apt Apartment,500-599,,Sold,Se,,1,Owned,"Concierge, Exercise Room, Games Room, Party/Meeting Room, Visitor Parking",467.31,"2,605.13",C8301012,5/2/2024,"$599,999","$630,000","$599,999","$630,000",105,5/17/2024,7/30/2024,15,As Per Builder,,,,,,,HOMELIFE SUPERSTARS REAL ESTATE LIMITED,5/2/2024,"RE/MAX REALTRON BIJAN BARATI REAL ESTATE, BROKERAGE",5/17/2024,"38 Iannuzzi st, Toronto, ON, Canada","38 Iannuzzi St, Toronto, ON M5V 0S2, Canada",43.6371716,-79.4014302
Toronto,Toronto C01,Bay Street Corridor,972,,4,1404,24,Wellesley,24 Wellesley St W 1404 Toronto,M4Y 2X6,1,1,1 + 1,2,1,,Condo Apt Apartment,700-799,16-30,Sold,Nw,,0,,"Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Sauna, Visitor Parking",622.15,"2,471.80",C8292862,5/1/2024,"$630,000","$630,000","$630,000","$630,000",100,5/15/2024,5/31/2024,14,724 Sq.Ft Floorplan,,,,,119720187,1.90E+14,FOREST HILL REAL ESTATE INC.,5/1/2024,"ARCREALTY INC., BROKERAGE",5/16/2024,"24 Wellesley st, Toronto, ON, Canada","24 Wellesley St E, Toronto, ON M4Y 1G3, Canada",43.6652745,-79.3834439
Toronto,Toronto C01,Bay Street Corridor,2920,,22,1922,20,Edward,20 Edward St 1922 Toronto,M5G 1C9,1,1,1 + 1,2,1,Open,Condo Apt Apartment,500-599,0-5,Sold,N,,0,,"Bike Storage, Concierge, Exercise Room, Gym, Party/Meeting Room, Visitor Parking",329.46,"3,031.55",C8292022,5/1/2024,"$558,000","$633,000","$558,000","$633,000",113,5/7/2024,6/7/2024,6,539Sqft + 96Sqft,,,,,,,HOMELIFE NEW WORLD REALTY INC.,5/1/2024,"COLDWELL BANKER THE REAL ESTATE CENTRE, BROKERAGE",5/18/2024,"20 Edward st, Toronto, ON, Canada","20 Edward St, Toronto, ON M5G 0C5, Canada",43.6569939,-79.3821206
Toronto,Toronto C01,Niagara,2296,Liberty Market Lofts,29,329,5,Hanna,5 Hanna Ave 329 Toronto,M6K 0B3,1,,1,1,2,Open,Condo Apt Loft,500-599,,TER,E,Y,1,Owned,"Bbqs Allowed, Concierge, Guest Suites, Gym, Party/Meeting Room, Visitor Parking",451.82,"2,161.21",C8322656,5/9/2024,"$633,000","$633,000","$633,000",,,,,14,Mpac,,,5/23/2024,5/23/2024,,,CORE ASSETS REAL ESTATE,5/9/2024,,5/23/2024,"5 Hanna st, Toronto, ON, Canada","5 Hanna Ave, Toronto, ON M6K 0B3, Canada",43.6375922,-79.4187813
Toronto,Toronto C01,Niagara,674,The Summit,5,1005,705,King,705 King St W 1005 Toronto,M5V 2W8,1,1,1 + 1,2,1,,Condo Apt Apartment,600-699,31-50,Sold,Nw,,1,Ensuite,"Gym, Indoor Pool, Outdoor Pool, Squash/Racquet Court, Visitor Parking",669.47,"2,250",C8300076,5/2/2024,"$595,500","$635,000","$595,500","$635,000",107,5/13/2024,7/22/2024,12,685 Sqft As Per Floorplan,,,,,116740134,1.90E+14,KELLER WILLIAMS REFERRED URBAN REALTY,5/1/2024,"HARDING & KING REAL ESTATE SERVICES INC., BROKERAGE",5/22/2024,"705 King st, Toronto, ON, Canada","705 King St W, Toronto, ON M5V 2W8, Canada",43.6434899,-79.4039866
Toronto,Toronto C01,Niagara,1989,Malibu Condos At Harbour Front,12,1012,600,Fleet,600 Fleet St 1012 Toronto,M5V 1B7,1,1,1 + 1,2,1,Open,Condo Apt Apartment,500-599,16-30,TER,N,Y,1,,"Bike Storage, Concierge, Exercise Room, Games Room, Indoor Pool, Party/Meeting Room",565.13,"2,072.12",C8290286,4/30/2024,"$635,000","$635,000","$635,000",,,,,23,Owner,,,5/22/2024,5/22/2024,,,ROYAL LEPAGE SIGNATURE REALTY,4/29/2024,,5/22/2024,"600 Fleet st, Toronto, ON, Canada","600 Fleet St, Toronto, ON M5V 1B7, Canada",43.6368407,-79.40026
Toronto,Toronto C01,Waterfront Communities C1,1392,,4,904,393,King,393 King St W 904 Toronto,M5V 3G8,2,,2,2,1,,Condo Apt Apartment,700-799,,TER,E,,0,Owned,"Exercise Room, Recreation Room, Rooftop Deck/Garden, Visitor Parking",705.62,"2,478.54",C8240494,4/16/2024,"$639,900","$639,900","$639,900",,,,,35,As Per Seller,,,5/21/2024,5/21/2024,,,BRAD J. LAMB REALTY 2016 INC.,4/16/2024,,5/21/2024,"393 King st, Toronto, ON, Canada","393 King St W, Toronto, ON M5V 3G8, Canada",43.6453796,-79.3936722
Toronto,Toronto C01,Waterfront Communities C1,2090,,10,1010,25,Capreol,25 Capreol Crt 1010 Toronto,M5V 3Z7,1,1,1 + 1,2,1,Open,Condo Apt Apartment,700-799,,SUS,S,,0,Owned,"Concierge, Exercise Room, Gym, Lap Pool, Party/Meeting Room, Rooftop Deck/Garden",598.33,"2,745.90",C8296240,5/2/2024,"$642,500","$642,500","$642,500",,,,,14,Builder,5/16/2024,5/16/2024,,,,,CONDOMAN REALTY INC.,5/2/2024,,5/16/2024,"25 Capreol st, Toronto, ON, Canada","25 Capreol Ct, Toronto, ON M5V 3Z7, Canada",43.6407223,-79.3957091
Toronto,Toronto C01,Niagara,2320,Minto 775,14,614,775,King,775 King St W 614 Toronto,M5V 2K3,1,,1,1,1,Jlte,Condo Apt Apartment,600-699,10-Jun,TER,N,,0,Owned,"Exercise Room, Guest Suites, Rooftop Deck/Garden",348,"2,418.20",C8228112,4/12/2024,"$599,000","$649,000","$649,000",,,,,39,Mpac,,,5/21/2024,5/21/2024,,,FOREST HILL REAL ESTATE INC.,4/12/2024,,5/21/2024,"775 King st, Toronto, ON, Canada","775 King St W, Toronto, ON M5V 2K3, Canada",43.643022,-79.4061843
Toronto,Toronto C01,Waterfront Communities C1,2835,,2102,2102,330,Richmond Stret,330 Richmond Stret St W 2102 Toronto,M5V 0M4,1,,1,1,1,Open,Comm Element Condo Apartment,500-599,0-5,SUS,S,,0,,,429.31,"2,400",C8202716,4/4/2024,"$675,000","$649,000","$649,000",,,,,47,Condo Corp,5/21/2024,5/21/2024,,,768350250,1.90E+14,RE/MAX REALTRON REALTY INC.,4/4/2024,,5/21/2024,"330 Richmond Stret st, Toronto, ON, Canada","330 Richmond St W, Toronto, ON M5V 1X2, Canada",43.6489309,-79.3927925
Toronto,Toronto C01,Waterfront Communities C1,719,,4,1504,250,Queens,250 Queens Quay W 1504 Toronto,M5J 2N2,1,1,1 + 1,2,1,Encl,Condo Apt Apartment,700-799,31-50,TER,Sw,,1,Exclusive,"Concierge, Gym, Rooftop Deck/Garden",738.8,"2,218.69",C8209972,4/6/2024,"$599,900","$649,900","$649,900",,,,,40,Builders Floorplan,,,5/16/2024,5/16/2024,,,ROYAL LEPAGE VISION REALTY,4/6/2024,,5/16/2024,"250 Queens st, Toronto, ON, Canada","250 Queen St W, Toronto, ON M5V 1Z7, Canada",43.6500404,-79.3909796
Toronto,Toronto C01,Niagara,2371,,5,1605,150,East Liberty,150 East Liberty St 1605 Toronto,M6K 3R5,1,1,1 + 1,2,1,Open,Condo Apt Apartment,600-699,,TER,E,Y,1,Owned,"Bike Storage, Concierge, Exercise Room, Games Room, Party/Meeting Room, Visitor Parking",457,"2,200",C8276352,4/26/2024,"$669,900","$649,900","$649,900",,,,,20,As Per Seller,,,5/16/2024,5/16/2024,,,HOMELIFE/FUTURE REALTY INC.,4/26/2024,,5/16/2024,"150 East Liberty st, Toronto, ON, Canada","150 E Liberty St, Toronto, ON M6K 3R5, Canada",43.6387616,-79.4162413
Toronto,Toronto C01,Waterfront Communities C1,2691,,7,1508,70,Queen Wharf,70 Queen Wharf Rd 1508 Toronto,M5V 0J2,1,,1,1,1,Open,Condo Apt Apartment,500-599,0-5,TER,N,Y,1,Owned,"Concierge, Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",505.24,"2,311.97",C8227398,4/11/2024,"$660,000","$649,980","$649,980",,,,,41,Builders Floor Plan,,,5/22/2024,5/22/2024,766910323,1.90E+14,PSR,4/11/2024,,5/22/2024,"70 Queen Wharf st, Toronto, ON, Canada","70 Queens Wharf Rd, Mississauga, ON M5V 0J2, Canada",43.6385212,-79.3994545
Toronto,Toronto C01,Bay Street Corridor,2744,,19,919,576,Front,576 Front St 919 Toronto,M5V 1C1,1,,1,1,1,Open,Condo Apt Apartment,500-599,0-5,TER,E,,0,Owned,,373.97,"2,252.01",C8244880,4/17/2024,"$649,990","$649,990","$649,990",,,,,34,Owner,,,5/21/2024,5/21/2024,,,RE/MAX NOBLECORP REAL ESTATE,4/17/2024,,5/21/2024,"576 Front st, Toronto, ON, Canada","576 Front St W, Toronto, ON M5V 1C1, Canada",43.6412006,-79.4005331
Toronto,Toronto C01,Waterfront Communities C1,2433,York Harbour Club,17,617,35,Bastion,35 Bastion St 617 Toronto,M5V 0C2,1,1,1 + 1,2,2,Open,Condo Apt Apartment,600-699,,Sold,W,Y,1,Owned,"Concierge, Gym, Outdoor Pool, Party/Meeting Room, Recreation Room, Visitor Parking",565.14,"2,391.92",C8213062,4/8/2024,"$675,000","$650,000","$660,000","$650,000",98,5/17/2024,6/20/2024,39,Floor Plans,,,,,,,BOSLEY REAL ESTATE LTD.,4/8/2024,"ROYAL LEPAGE SUPREME REALTY, BROKERAGE",5/21/2024,"35 Bastion st, Toronto, ON, Canada","35 Bastion St, Toronto, ON M5V 0C2, Canada",43.6372259,-79.4035587
Toronto,Toronto C01,Waterfront Communities C1,1855,,11,1912,30,Grand Trunk,30 Grand Trunk Cres 1912 Toronto,M5J 3A4,1,1,1 + 1,2,1,Open,Condo Apt Apartment,700-799,,Sold,W,,0,Owned,"Concierge, Exercise Room, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",770.22,"2,665.10",C8317956,5/8/2024,"$549,990","$658,000","$549,990","$658,000",120,5/18/2024,8/15/2024,10,As Per Mpac,,,,,,,FOREST HILL REAL ESTATE INC.,5/8/2024,"PROPERTY.CA INC., BROKERAGE",5/22/2024,"30 Grand Trunk st, Toronto, ON, Canada","30 Grand Trunk Crescent, Toronto, ON M5J 3A4, Canada",43.6422693,-79.3828647
Toronto,Toronto C01,Waterfront Communities C1,2872,,25,525,38,Iannuzzi,38 Iannuzzi St 525 Toronto,M5V 0S2,1,1,1 + 1,2,1,Open,Condo Apt Apartment,600-699,0-5,Sold,W,,1,,"Bbqs Allowed, Concierge, Exercise Room, Games Room, Party/Meeting Room, Visitor Parking",459.03,"2,638.44",C8240002,4/16/2024,"$698,000","$660,000","$698,000","$660,000",95,5/16/2024,6/10/2024,30,585 Sq.Ft + 30 Sq.Ft,,,,,768720176,1.90E+14,MASTER`S TRUST REALTY INC.,4/16/2024,"HOMELIFE BROADWAY REALTY INC., BROKERAGE",5/20/2024,"38 Iannuzzi st, Toronto, ON, Canada","38 Iannuzzi St, Toronto, ON M5V 0S2, Canada",43.6371716,-79.4014302
Toronto,Toronto C01,Bay Street Corridor,794,,13,1613,44,St Joseph,44 St Joseph St 1613 Toronto,M4Y 2W4,1,1,1 + 1,2,1,,Condo Apt Apartment,700-799,,Sold,Sw,,0,,,729,"2,645.10",C8300364,5/2/2024,"$675,000","$663,000","$675,000","$663,000",98,5/22/2024,8/13/2024,20,Previous Listing,,,,,117940184,1.90E+14,HOMELIFE HEARTS REALTY INC.,5/2/2024,"REAL ONE REALTY INC., BROKERAGE",5/22/2024,"44 St Joseph st, Toronto, ON, Canada","44 St Joseph St, North York, ON M4Y 2W4, Canada",43.6659641,-79.3874079
Toronto,Toronto C01,Waterfront Communities C1,18751,Element Condo,10,610,20,Blue Jays,20 Blue Jays Way 610 Toronto,M5V 3W6,1,1,1 + 1,2,1,Open,Condo Apt Apartment,600-699,16-30,TER,Ne,,0,,"Bbqs Allowed, Concierge, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",441,"2,358",C8224904,4/11/2024,"$665,000","$665,000","$665,000",,,,,38,Mpac,,,5/16/2024,5/16/2024,128510677,1.90E+14,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,4/8/2024,,5/16/2024,"20 Blue Jays st, Toronto, ON, Canada","20 Blue Jays Way, Toronto, ON M5V 3W6, Canada",43.6438893,-79.3918517
Toronto,Toronto C01,Bay Street Corridor,2662,,4008,4008,50,Charles,50 Charles St 4008 Toronto,M4Y 1T1,1,,1,1,1,Open,Condo Apt Apartment,0-499,0-5,TER,W,,0,,,387.87,"2,685",C8126580,3/8/2024,"$665,000","$665,000","$665,000",,,,,76,Lbo,,,5/23/2024,5/23/2024,,,RE/MAX ESCARPMENT REALTY INC.,3/8/2024,,5/23/2024,"50 Charles st, Toronto, ON, Canada","50 Charles St E, Toronto, ON M4Y 0C3, Canada",43.6693044,-79.3838586
Toronto,Toronto C01,Waterfront Communities C1,2200,,505,607,169,Fort York,169 Fort York Blvd 607 Toronto,M5V 0A7,1,1,1 + 1,2,1,Terr,Condo Apt Apartment,500-599,15-Nov,TER,E,,0,Exclusive,,461.37,"2,200",C8231158,4/12/2024,"$675,000","$675,000","$675,000",,,,,42,As Per Previous Listing,,,5/23/2024,5/23/2024,763070121,1.90E+14,CITYSCAPE REAL ESTATE LTD.,4/11/2024,,5/23/2024,"169 Fort York st, Toronto, ON, Canada","169 Fort York Blvd, Toronto, ON M5V 0C8, Canada",43.6384989,-79.4009491
Toronto,Toronto C01,Waterfront Communities C1,1863,,2,2802,18,Yonge,18 Yonge St 2802 Toronto,M5E 1Z8,1,1,1 + 1,2,2,Open,Condo Apt Apartment,700-799,,Sold,W,Y,1,,,514.37,"2,778",C8265688,4/24/2024,"$679,900","$677,000","$679,900","$677,000",100,5/17/2024,6/27/2024,23,Owner,,,,,,,RE/MAX GOLD REALTY INC.,4/24/2024,"ROYAL LEPAGE SIGNATURE REALTY, BROKERAGE",5/17/2024,"18 Yonge st, Toronto, ON, Canada","18 Yonge St, Toronto, ON M5E 1Z8, Canada",43.6446048,-79.3765047
Toronto,Toronto C01,Waterfront Communities C1,2824,,9,310,115,Blue Jays,115 Blue Jays Way 310 Toronto,M5V 0N4,1,2,1 + 2,3,1,Open,Condo Apt Apartment,600-699,,SUS,S,,0,,"Bike Storage, Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",514.46,"3,031.55",C8325258,5/9/2024,"$679,000","$679,000","$679,000",,,,,10,Floor Plan,5/19/2024,5/19/2024,,,768240009,1.90E+14,RE/MAX HALLMARK FIRST GROUP REALTY LTD.,5/9/2024,,5/19/2024,"115 Blue Jays st, Toronto, ON, Canada","115 Blue Jays Way, Toronto, ON M5V 0N4, Canada",43.6455292,-79.3918257
Toronto,Toronto C01,Niagara,2424,Dna 3,29,929,1030,King,1030 King St W 929 Toronto,M6K 0B4,1,1,1 + 1,2,1,Open,Condo Apt Apartment,600-699,10-Jun,Sold,W,Y,1,Owned,"Concierge, Exercise Room, Party/Meeting Room, Recreation Room, Rooftop Deck/Garden, Visitor Parking",507.45,"2,650.78",C8269522,4/25/2024,"$714,893","$685,000","$709,880","$685,000",96,5/23/2024,6/7/2024,28,Builder's Floor Plan,,,,,,,RE/MAX REALTY SPECIALISTS INC.,4/25/2024,"PROPERTY.CA INC., BROKERAGE",5/23/2024,"1030 King st, Toronto, ON, Canada","1030 King St W, Toronto, ON M6K 0B4, Canada",43.6415878,-79.415938
Toronto,Toronto C01,Niagara,2325,,2,1202,69,Lynn Williams,69 Lynn Williams St 1202 Toronto,M6K 3R7,1,,1,1,1,Encl,Condo Apt Apartment,600-699,15-Nov,Sold,E,,1,Owned,"Gym, Party/Meeting Room, Visitor Parking",518.9,"2,358.61",C8320848,5/9/2024,"$669,900","$686,000","$669,900","$686,000",102,5/11/2024,6/12/2024,2,"655 Sqft, Provider: Real Floor Plan",,,,,763250154,1.90E+14,EXP REALTY,5/9/2024,"IPRO REALTY LTD., BROKERAGE",5/19/2024,"69 Lynn Williams st, Toronto, ON, Canada","69 Lynn Williams St, Toronto, ON M6K 3R7, Canada",43.6388481,-79.4155571
Toronto,Toronto C01,Waterfront Communities C1,1438,,10,3010,373,Front,373 Front St W 3010 Toronto,M5V 3R7,1,1,1 + 1,2,1,Open,Condo Apt Apartment,700-799,,TER,Se,Y,1,,,661.34,"2,465.20",C8239350,4/16/2024,"$718,800","$688,000","$688,000",,,,,30,Builder Plan,,5/16/2024,5/16/2024,5/16/2024,124380650,1.90E+14,HOME & CONDO MARKET,4/16/2024,,5/16/2024,"373 Front st, Toronto, ON, Canada","373 Front St W, Toronto, ON M5V 3R7, Canada",43.6429328,-79.3921472
Toronto,Toronto C01,Waterfront Communities C1,2510,,3,4103,12,York,12 York St 4103 Toronto,M5J 0B1,1,1,1 + 1,2,1,Open,Condo Apt Apartment,600-699,,Sold,S,Y,1,,"Concierge, Exercise Room, Indoor Pool, Party/Meeting Room, Visitor Parking",632.03,"3,451",C8278002,4/28/2024,"$599,000","$689,000","$599,000","$689,000",115,5/10/2024,6/21/2024,12,As Builder's Plan,,,,,765100853,1.90E+14,RE/MAX CROSSROADS REALTY INC.,4/28/2024,"HOMELIFE/MIRACLE REALTY LTD, BROKERAGE",5/21/2024,"12 York st, Toronto, ON, Canada","12 York St, Toronto, ON M5J 0A9, Canada",43.6417442,-79.3819559
Toronto,Toronto C01,Niagara,1817,,16,216,50,Lynn Williams,50 Lynn Williams St 216 Toronto,M6K 3R9,1,,1,1,2,,Condo Apt Loft,800-899,16-30,TER,S,Y,1,Owned,"Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",795,"2,498.54",C8218752,4/9/2024,"$699,900","$689,900","$689,900",,,,,43,As Per Floorplan Attached,,,5/22/2024,5/22/2024,128170028,1.90E+14,MIDNIGHT KISMET REAL ESTATE,4/9/2024,,5/22/2024,"50 Lynn Williams st, Toronto, ON, Canada","50 Lynn Williams St, Toronto, ON M6K 3R9, Canada",43.6395092,-79.4151815
Toronto,Toronto C01,Niagara,2181,,13,1255,209,Fort York,209 Fort York Blvd 1255 Toronto,M5V 4A1,1,1,1 + 1,2,1,Open,Condo Apt Apartment,600-699,15-Nov,TER,Sw,Y,1,,"Concierge, Gym, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Sauna",569.34,"2,215.20",C8209164,4/5/2024,"$693,000","$693,000","$693,000",,,,,46,Third Party Measurement Source,,,5/21/2024,5/21/2024,761810474,1.90E+14,KELLER WILLIAMS CO-ELEVATION REALTY,4/5/2024,,5/21/2024,"209 Fort York st, Toronto, ON, Canada","209 Fort York Blvd, Toronto, ON M5V 4A1, Canada",43.6370843,-79.4045175
Toronto,Toronto C01,Little Portugal,2583,,21,925,68,Abell,68 Abell St 925 Toronto,M6J 0B1,2,,2,2,2,Terr,Condo Apt Apartment,600-699,,TER,N,Y,1,Owned,"Concierge, Guest Suites, Gym, Media Room, Party/Meeting Room, Visitor Parking",575.56,"2,252.01",C8197258,4/3/2024,"$698,800","$698,800","$698,800",,,,,49,Mpac,,,5/22/2024,5/22/2024,,,CENTURY 21 LEADING EDGE REALTY INC.,4/3/2024,,5/22/2024,"68 Abell st, Toronto, ON, Canada","68 Abell St, Toronto, ON M6J 0B1, Canada",43.6423205,-79.4243624
Toronto,Toronto C01,Waterfront Communities C1,2293,,8,2008,8,Charlotte,8 Charlotte St 2008 Toronto,M5V 0K4,1,,1,1,1,Open,Condo Apt Apartment,500-599,10-Jun,TER,W,,1,Owned,"Concierge, Exercise Room, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",653,"1,492.31",C8169876,3/25/2024,"$699,000","$699,000","$699,000",,,,,51,As Per Builder's Plan,,,5/15/2024,5/16/2024,762980228,1.90E+14,HERSH REALTY GROUP INC.,3/25/2024,,5/16/2024,"8 Charlotte st, Toronto, ON, Canada","8 Charlotte St, Toronto, ON M5V 0K4, Canada",43.6460181,-79.3938391
Toronto,Toronto C01,Waterfront Communities C1,2658,,4,4304,100,Harbour,100 Harbour St 4304 Toronto,M5J 0B5,2,,2,2,2,Open,Condo Apt Apartment,700-799,0-5,TER,Ne,Y,1,,"Concierge, Exercise Room, Gym, Party/Meeting Room",907.48,"3,497.93",C8217502,4/9/2024,"$699,900","$699,900","$699,900",,,,,44,As Per Builder,,,5/23/2024,5/23/2024,766580425,1.90E+14,SHAHID KHAWAJA REAL ESTATE INC.,4/9/2024,,5/23/2024,"100 Harbour st, Toronto, ON, Canada","100 Harbour St, Toronto, ON M5J 0B5, Canada",43.6417725,-79.379146
Toronto,Toronto C01,Bay Street Corridor,2421,Aura,22,922,386,Yonge,386 Yonge St 922 Toronto,M5B 0A5,1,,1,1,1,Open,Condo Apt Apartment,500-599,10-Jun,TER,W,,0,,"Bike Storage, Concierge, Gym, Party/Meeting Room",413.07,"2,831.67",C8017660,1/23/2024,"$699,988","$699,988","$699,988",,,,,122,Builder Floor Plan,,,5/23/2024,5/23/2024,764210001,1.90E+14,HOMELIFE LANDMARK REALTY INC.,1/22/2024,,5/23/2024,"386 Yonge st, Toronto, ON, Canada","386 Yonge St, Toronto, ON M5B 0A5, Canada",43.6591107,-79.3836104
Toronto,Toronto C01,Niagara,1497,,10,210,901,Queen,901 Queen St W 210 Toronto,M6J 3X4,1,1,1 + 1,2,1,Encl,Condo Apt 2-Storey,700-799,,Sold,S,Y,1,Owned,,673.23,"2,831.70",C8323292,5/9/2024,"$699,000","$705,000","$699,000","$705,000",101,5/21/2024,6/12/2024,12,705 Sqft - Measured Up,,,,,,,HARVEY KALLES REAL ESTATE LTD.,5/9/2024,"HARVEY KALLES REAL ESTATE LTD., BROKERAGE",5/22/2024,"901 Queen st, Toronto, ON, Canada","901 Queen St W, Toronto, ON M6J 3X4, Canada",43.6454648,-79.4120346
Toronto,Toronto C01,Bay Street Corridor,2516,,5,2105,5,St. Joseph,5 St. Joseph St 2105 Toronto,M4Y 0B6,1,1,1 + 1,2,2,Open,Condo Apt Apartment,600-699,,Sold,Sw,,0,,"Concierge, Gym, Party/Meeting Room, Visitor Parking",577.12,"3,178.13",C8183630,3/30/2024,"$748,000","$710,000","$748,000","$710,000",95,5/21/2024,9/5/2024,52,As Per Builder,,,,,,,HOMELIFE FRONTIER REALTY INC.,3/30/2024,"JDL REALTY INC., BROKERAGE",5/22/2024,"5 St. Joseph st, Toronto, ON, Canada","5 St Joseph St, Toronto, ON M4Y 1Z3, Canada",43.6657586,-79.3856777
Toronto,Toronto C01,Bay Street Corridor,0,The Britt,2,1002,955,Bay,955 Bay St 1002 Toronto,M5S 2A2,1,1,1 + 1,2,1,Open,Condo Apt Apartment,500-599,,EXP,E,,0,,"Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",393.18,"2,738.38",C8011854,1/19/2024,"$719,990","$719,990","$719,990",,,,,120,543 Sq. Ft As Per Plan,,,,,,,RE/MAX CROSSROADS REALTY INC.,1/19/2024,,5/19/2024,"955 Bay st, Toronto, ON, Canada","955 Bay St., Toronto, ON M5S 0C6, Canada",43.6646319,-79.3869529
Toronto,Toronto C01,Waterfront Communities C1,2708,,10,1311,10,York,10 York St 1311 Toronto,M5J 0E1,1,,1,1,1,Encl,Condo Apt Apartment,600-699,0-5,TER,Nw,,0,,,436.2,"2,904.90",C8246928,4/18/2024,"$720,000","$720,000","$720,000",,,,,28,Owner,,,5/16/2024,5/17/2024,,,RARE REAL ESTATE,4/18/2024,,5/17/2024,"10 York st, Toronto, ON, Canada","10 York St, Toronto, ON M5J 0E1, Canada",43.6411454,-79.3813125
Toronto,Toronto C01,Waterfront Communities C1,2130,,15,3204,55,Bremner,55 Bremner Blvd 3204 Toronto,M5J 0A6,1,1,1 + 1,2,1,Open,Condo Apt Apartment,600-699,,TER,N,,1,,"Concierge, Exercise Room, Indoor Pool, Party/Meeting Room",626.32,"2,958.26",C8280386,4/29/2024,"$728,800","$728,800","$728,800",,,,,17,Builders Floor Plan,,,5/16/2024,5/16/2024,761300504,1.90E+14,RE/MAX HALLMARK REALTY LTD.,4/29/2024,,5/16/2024,"55 Bremner st, Toronto, ON, Canada","Maple Leaf Square, 55 Bremner Blvd, Toronto, ON M5J 0A6, Canada",43.642884,-79.3804767
